un,uid,iu,mid,mc,srn,run,ruid,rmc,pu,rrc,rcc,rpage,rpt,rc,cc,page,pt
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"好好用,裡面好大,而且是我最愛的象~",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AoCW9pVIT?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-23 15:40
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,後面那位髮型師智商其實不高~,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AoCgxtyGi?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-23 13:58
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"最近喜歡唇油超出嘴唇的感覺！後面那位是看不出來很厲害的化妝師亞歷,她智商其實不低~",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AoCfjwsLp?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-23 13:55
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,很喜歡(≧∇≦),Android客户端,NULL,NULL,天后，送你的大象喜欢吗？ 我在这里:2北京·新中关购物中心,NULL,0,0,http://www.weibo.com/1829135535/AojK2Fq4z,2013-12-21 14:48,0,0,http://www.weibo.com/1704116960/AokmDzDWB?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-21 16:23
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,時尚的咧！//@sydniQ:敬請期待,Android客户端,NULL,NULL,ZOOM HAIR 年度形象微電影 [色 . 情] 2013年12月24日中午12:00 聖誕鉅獻 全亞洲首播 首播網址：敬請期待.... 「金鐘影后」@楊丞琳 x「廣告女王」@小S ⋯⋯ 導演:@余靜萍 音樂:@盧凱彤 文字:@魏如萱waa 倒數第4天,NULL,0,0,http://www.weibo.com/2813793640/Aokg2AgER,2013-12-21 16:07,0,0,http://www.weibo.com/1704116960/AoklBa9Vu?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-21 16:21
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"謝謝北京的朋友,愛你們~",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AokkVduH3?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-21 16:19
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"昨晚去看了愛情短信的首演,很感動,每位演員盡心的演出,也讓我更加確認,愛一定要說出來,不管你再怎麼愛對方,不說,他永遠不知道~",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AoikGkarf?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-21 11:13
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"Excuse me?//@谢娜:哈哈，一般一般，平时都是全英文对话来着 Hi  dear 小s,  I love you m m da //@小S:謝謝很想念你,英文現在溜嗎？//@谢娜:北京欢迎你",Android客户端,NULL,NULL,"北京,我要去你那兒了~",NULL,0,0,http://www.weibo.com/1704116960/Ao7uVzTEo,2013-12-20 07:38,0,0,http://www.weibo.com/1704116960/AoavDuGIV?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-20 15:18
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,約不到妹啊？,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AoauOFWDX?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-20 15:16
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"我會盡量憋！//@蔡康永:有你的咳嗽伴奏,那將成為今晚觀眾的獨家回憶吧... (dear s,我好高興你在北京分享首演的刺激和喜悅,.and..最想殺咳嗽者的,是導演吧...) //@小S: 希望我去看時咳嗽已好,不然觀眾應該會很想殺我...// @Rainbow戏剧: 北京购票 O网页链接 ;上海购票 O网页链接",Android客户端,NULL,NULL,2013年，12月17日，21：55，解放军歌剧院舞台侧台，谨以此文献给正忙碌于舞台剧《爱情短信》装台排练的@Rainbow戏剧 的小伙伴们。感谢一路走来的你们@蔡康永 @王锋 @田晓威 @朱珠MIMO @李晟Su @利晴天 @賴盛芳 @海滩娱乐 @小甜甜Riva @李佳航JEAN ...畅读版【O网页链接】,NULL,0,0,http://www.weibo.com/1210461814/AnKPO3QVs,2013-12-17 21:56,0,0,http://www.weibo.com/1704116960/Aoau1C5Uu?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-20 15:14
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"謝謝很想念你,英文現在溜嗎？//@谢娜:北京欢迎你",Android客户端,NULL,NULL,"北京,我要去你那兒了~",NULL,0,0,http://www.weibo.com/1704116960/Ao7uVzTEo,2013-12-20 07:38,0,0,http://www.weibo.com/1704116960/Ao9tQlujR?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-20 12:41
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"北京,我要去你那兒了~",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/Ao7uVzTEo?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-20 07:38
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"希望我明天看的時候咳嗽已好,不然觀眾應該會很想殺我//@蔡康永:原來 跑到台北 要求把我的書改成劇的這位Mr.汪鹏飞 才26歲啊！他看我的書 看到數度流淚啊！ 這兩件事 都很令我意外... // @Rainbow戏剧: 北京首演,12月20~22日,购票 O网页链接  ; 上海首演,1月17~19日,购票 O网页链接",Android客户端,NULL,NULL,2013年，12月17日，21：55，解放军歌剧院舞台侧台，谨以此文献给正忙碌于舞台剧《爱情短信》装台排练的@Rainbow戏剧 的小伙伴们。感谢一路走来的你们@蔡康永 @王锋 @田晓威 @朱珠MIMO @李晟Su @利晴天 @賴盛芳 @海滩娱乐 @小甜甜Riva @李佳航JEAN ...畅读版【O网页链接】,NULL,0,0,http://www.weibo.com/1210461814/AnKPO3QVs,2013-12-17 21:56,0,0,http://www.weibo.com/1704116960/Ao1zk1Kcu?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-19 16:32
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"12/21周六下午兩點,我會在北京新中關購物中心二樓和大家見面,歡迎大家來~",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/Ao1oEpCjz?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-19 16:06
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,比明星還美行嗎？,Android客户端,NULL,NULL,每个女人心里都住有一个Lesbian#漫的话#,NULL,0,0,http://www.weibo.com/1498522714/AnZAmzzJl,2013-12-19 11:29,0,0,http://www.weibo.com/1704116960/AnZO9ahRT?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-19 12:03
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"以前畫的畫,現在看還挺有感覺的,但當時是想畫狗和孩子在地上玩,結果畫成小孩在地上爬,似乎被狗咬~",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AnZMUkYou?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-19 12:00
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,MV演技很特殊 ~//@蔡康永: @小鐘鐘昀呈 你說到做到、不負夢想、果然漢子！（變個橡皮大姆指出來給你比讚）,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AnpG8ufIi?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-15 16:05
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"父母真是矛盾的生物,又希望孩子有個快樂的童年,又希望孩子成績不錯,如果還能有個才藝就更棒了,還得有禮貌有愛心有責任感!想想,沒生孩子前,灑脫的說孩子快樂就好的日子,似乎離我越來越遠了~",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AmFUChFOR?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-10 19:34
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"那天跟奶奶聊天,非常感慨的看著我大女兒說:奶奶,真快,妳看她一轉眼都一年級了!我女兒瞪了我一眼說:我二年級了………還真快",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AmEBErFZO?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-10 16:15
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"第一次在室外跑步,好爽!",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AmxJFFjLB?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-09 22:45
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"昨天帶孩子出去玩,巧遇彩虹,真幸運!",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/Amu1fex2v?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-09 13:17
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,轉發微博,Android客户端,NULL,NULL,分享好消息給大家！lovelive演唱會這次幫唐氏症基金會募得台幣600萬元！從林書豪的義賣球鞋77萬開始⋯加上演唱會的門票捐款50萬、小S老公Mike 捐款100萬，他們的朋友同時也是小S的代言廠商「iRoo O网页链接,NULL,0,0,http://www.weibo.com/1692544657/AlKF5jZMx,2013-12-04 17:49,0,0,http://www.weibo.com/1704116960/AlLFEx2Zn?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-04 20:23
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"我最親愛的姐姐,恭禧你,你一定會生出一個健康可愛的寶寶!",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AltIi7riu?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-12-02 22:40
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"謝謝武漢的朋友,你們太熱情了,愛你們! 我在:2团结新村路",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/Ak3W83cyk?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-11-23 15:13
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"捨不得睡,在看一本好看的書 我在:2团结新村路",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AjYuk8S6Y?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-11-23 01:21
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"武漢的朋友,明天在武漢徐東銷品茂下午兩點半,期待跟大家見面! 我在:2团结新村路",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/AjX9Qm59D?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-11-22 21:57
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"緊張,興奮,又很開心,也感謝專業的老師們,讓這首歌豐富許多~",Android客户端,NULL,NULL,小S要用她最誠懇的聲音，去詮釋她自己創作的歌曲「Beautiful World」獻給所有的孩子~今天聽到她認真的彩排，真的好感動⋯⋯請期待12月3日#lovelive演唱會#,NULL,0,0,http://www.weibo.com/1692544657/AiK0868YK,2013-11-14 22:37,0,0,http://www.weibo.com/1704116960/AiKk99skI?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-11-14 23:27
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,期待跟大家見面！//@卫康公益:强势围观 //@上海卫康：11月23日 武汉徐东 女神驾到,Android客户端,NULL,NULL,#卫康-宝岛眼镜小S武汉见面会#11月23日，武汉徐东销品茂，@小S 要来啦！！到宝岛眼镜购买卫康系列产品，有机会得@小S 武汉见面会的入场券！11月23日当天在现场的幸运小伙伴们更有机会赢取各种神秘礼物哦，小伙伴们千万hold住哇 @宝岛眼镜 @上海卫康 @卫康公益 @上海魔女,NULL,0,0,http://www.weibo.com/2118805994/Ahb4GooT5,2013-11-04 15:52,0,0,http://www.weibo.com/1704116960/Ai6Elxqgw?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-11-10 18:27
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,轉發微博,Android客户端,NULL,NULL,九把刀隋棠聯合出品，第一部中文以流浪狗為主角的影片，「十二夜」，紀錄流浪狗最後的12個夜晚。片尾問：你記得向你的狗，說再見嗎？台灣11/29號影片上咉。我看了預告哭了，你們呢？ O网页链接,NULL,0,0,http://www.weibo.com/2240194360/AgPVSoaQH,2013-11-02 10:03,0,0,http://www.weibo.com/1704116960/AgSvXmaBI?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-11-02 16:37
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,謝謝攝影師范欣，很美的照片！,Android客户端,NULL,NULL,台湾综艺一姐的小S，听过太多关于“性感”的赞美和“聪明”的崇拜，也遭受过误解与扭曲。然而她依旧成功保留了徐熙娣的性格，与身边的一切进行智慧的对话。小S和徐熙娣，共用一个身体的两个人：一个出现在镜头前，以大尺度作秀；一个等到耀眼的灯光全熄灭后才开始呈现，告诉你人生不要自找麻烦。@小S,NULL,0,0,http://www.weibo.com/1667999147/AbgAxh28R,2013-09-26 18:53,0,0,http://www.weibo.com/1704116960/Ac0PubYQK?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-10-01 16:36
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,//@刘若英://@文茜小妹大:什麼叫真愛？,Android客户端,NULL,NULL,【什么叫真爱】父亲75岁了。一天，窗外飞来一只乌鸦。他问：这是啥？儿子说：是乌鸦。过了会，父亲又问，儿子吼道：说了是乌鸦，你怎么回事啊！ 后来有一天，他翻开40年前父亲的日记。“今天儿子三岁了，他指着乌鸦问我：这是什么？我告诉他，是乌鸦。他又问，我又回答。他问了11次，我答了11次” 转,NULL,0,0,http://www.weibo.com/2300716454/AaNxrlTlG,2013-09-23 16:55,0,0,http://www.weibo.com/1704116960/Ab4CTvatV?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-09-25 12:25
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,好久沒那麼開心了!謝謝隆//@蔡康永:能夠逗她開懷的人很珍稀呀，多謝@吴奇隆TD 的慨然相助哈哈 //@康熙教我的事:  虽然，节目上S受到攻击，康永从来都保持沉默，但康永是永远爱着S的，因为康永要S面对一小下现实。不能老让嘉宾处于被动被攻击的位置。,Android客户端,NULL,NULL,蔡康永特别瞒着小S，邀请小S心仪的偶像吴奇隆赴台录制＂康熙来了＂，让小S又惊又喜，现场豆腐吃尽,NULL,0,0,http://www.weibo.com/1374731147/A7a8w0Px2,2013-08-30 19:06,0,0,http://www.weibo.com/1704116960/A7U8N86sz?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-09-04 16:13
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,//@大S:祝福〜,Android客户端,NULL,NULL,經過了幾天的試映，在大家的笑聲中〜「粉紅女郎之愛人快跑」今天上映啦！！周末若想找點樂子，來點心動，再加點感動！請走進戲院欣賞這齣會讓人回味的誠意之作！！「粉紅女郎之愛人快跑」！！,NULL,0,0,http://www.weibo.com/1315469422/A64yqm4mx,2013-08-23 15:03,0,0,http://www.weibo.com/1704116960/A64Q3oPTM?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-08-23 15:46
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"女兒幫我拍的熟睡中,夠真實吧,也夠醜的！",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/A5YjJBbi4?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-08-22 23:10
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,//@iROO依洛中国:轉發微博,Android客户端,NULL,NULL,@小S 在@康熙來了 節目中，穿著的iROO品牌服飾大受好評，想知道今年秋冬@小S 還會有哪一些令人驚艷的造型嗎？看更多>>O网页链接,NULL,0,0,http://www.weibo.com/2096649597/A5Ca7vZFf,2013-08-20 14:46,0,0,http://www.weibo.com/1704116960/A5NkECJDs?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-08-21 19:12
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,轉發微博,Android客户端,NULL,NULL,听我一句：#一天变炫白# 明天@ TA 看过来是真的！ @爱做梦的小杰 请PO素颜照不要再做口罩美女咯O网页链接 ！还想要谁看过来那就@小S 啦！,NULL,0,0,http://www.weibo.com/1752820413/A4wYC15YY,2013-08-13 11:44,0,0,http://www.weibo.com/1704116960/A4zqYleFe?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-08-13 17:59
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"姐姐煮的蒸蛋鹹粥,我一口氣吃了三碗!好吃到爆炸！！！！快出食譜吧姐~",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/zECf7dduy?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-07-05 20:35
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"學東西一定要學到某種程度才會覺得好玩,所以不能輕易放棄,不然就無法經歷他的好玩之處!這是我最近總算練會自由式的感受~ 我在:2福營路165巷57弄",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/zEB847xPz?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-07-05 17:45
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,有機會喔~但小心一喝湯就停不來！,Android客户端,NULL,NULL,喝青春露吃撈王火鍋看會不會像@小S 姐一樣美麗又健康,NULL,0,0,http://www.weibo.com/1711918131/zDHFps99f,2013-06-29 20:33,0,0,http://www.weibo.com/1704116960/zDI2Rj8dt?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-06-29 21:31
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,回不了家 我在这里:2北京·首都机场T3航站楼,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/zDyZxqJil?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-06-28 22:28
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"雖然我沒去現場看,但看新聞也哭得半死！你們真的很棒//@赛琳娜Selina:謝謝你們夫妻倆!!愛你們!!!!!//@范范范瑋琪:感動的一夜〜和愛哭鬼丈夫超過三次大哭不止，幸好有帶衛生紙〜三妞太不容易了！真的太不容易〜couldn't be more proud of you!!!恭喜演唱會大成功！",Android客户端,NULL,NULL,今晚去看了SHE的演唱會⋯這場演唱會很棒、很精采！帶給大家的不只是滿滿的感動而已！Selina能夠重新站在小巨蛋舞台上表演，真的展現了超強的生命力，傳遞給許多朋友在面對人生時、要懷抱著永不放棄的態度⋯謝謝SHE今晚感動人心的演出！,NULL,0,0,http://www.weibo.com/1692544657/zCF4w2yyr,2013-06-23 00:06,0,0,http://www.weibo.com/1704116960/zCLZc4Rsu?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-06-23 17:42
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,是要秀毛孔嗎？,Android客户端,NULL,NULL,哈哈哈哈~這軟件好玩~,NULL,0,0,http://www.weibo.com/3505707324/zBZGey25r,2013-06-18 14:44,0,0,http://www.weibo.com/1704116960/zC13U3oLv?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-06-18 18:15
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,今夏就是DDC了!,Android客户端,NULL,NULL,"#LOVE DDC#看到DDC受到这么多粉丝, 达人和明星的喜爱, 真的很高兴!也很感激大家的支持,我们会推出更多更好的产品来表达我们最深的谢意 !!",NULL,0,0,http://www.weibo.com/2839375204/zBPVLzpVF,2013-06-17 13:55,0,0,http://www.weibo.com/1704116960/zBSXPpxRY?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2013-06-17 21:38
